0.247079, -0.000965, -0.001377, -0.000039
0.248419, -0.001109, -0.001495, 0.000433
0.246839, -0.001551, -0.000865, 0.002245
0.248560, -0.000692, -0.000797, 0.000019
0.247862, 0.003267, -0.000386, -0.000289
0.248436, -0.000285, -0.001465, 0.000131
0.247899, 0.001786, -0.000758, 0.000034
0.239828, 0.002269, -0.002443, 0.001031
0.247331, 0.000532, -0.000641, 0.000293
0.247010, -0.003895, -0.000950, 0.000017
0.248736, -0.001149, -0.000419, 0.000625
0.244389, -0.004284, 0.002352, 0.000008
0.247522, 0.001664, -0.001493, -0.000569
0.246972, 0.000479, 0.000108, -0.000014
0.248144, 0.000672, -0.000547, -0.000631
0.247084, -0.002848, -0.000045, -0.000646
0.244511, 0.001263, -0.001485, -0.000760
0.248493, -0.000039, -0.001306, 0.000000
0.242635, 0.000454, -0.001687, 0.000781
0.248699, -0.001010, -0.001362, -0.000220
0.246144, -0.001504, -0.001643, 0.000030
0.246909, -0.005822, 0.000116, 0.000775
0.247307, 0.002293, -0.000562, -0.000273
0.246959, 0.001606, 0.000173, 0.000090
0.246934, 0.001003, -0.001515, -0.000287
0.247170, 0.000361, -0.001043, -0.000470
0.233683, -0.002365, 0.000466, 0.000437
0.248867, -0.000946, -0.000440, -0.000206
0.247180, -0.000467, 0.000056, -0.000689
0.248036, 0.000865, -0.000203, 0.000235
0.248544, 0.000585, 0.000263, -0.000430
0.246560, -0.001420, -0.000422, 0.001098
0.245091, 0.000604, -0.001996, 0.000769
0.249140, 0.001321, -0.000718, -0.000346
0.245940, 0.001651, 0.001620, -0.000791
0.248797, -0.003168, -0.000187, 0.000465
0.248794, -0.001474, -0.000595, 0.001343
0.248425, -0.001081, 0.000115, -0.000055
0.248764, -0.000536, -0.000494, 0.000324
0.248652, 0.000400, 0.000418, 0.000243
0.249009, 0.000403, -0.000871, -0.000457
0.238671, -0.002527, -0.001763, -0.000291
0.247419, 0.000663, 0.000049, -0.000871
0.248447, -0.001280, -0.001183, 0.000259
0.248461, 0.001359, -0.000976, 0.000782
0.248195, 0.000618, 0.000719, 0.000182
0.246656, -0.002157, -0.001200, 0.002021
0.248099, 0.000705, -0.002081, 0.000141
0.248843, -0.000644, -0.000777, -0.001107
0.243704, -0.005071, -0.000216, 0.001260
0.248717, -0.003947, -0.000156, -0.000388
0.249075, 0.001523, -0.000495, 0.000290
0.247986, 0.003072, -0.001159, 0.001234
0.248919, -0.000962, -0.001484, -0.000799
0.245971, 0.002194, -0.002442, 0.000214
0.246110, -0.000117, -0.000917, 0.001149
0.245271, -0.000182, 0.000744, -0.000052
0.246249, -0.001241, -0.001855, 0.001999
0.248512, 0.000473, -0.000954, 0.000566
0.248063, 0.001111, -0.001124, -0.000415
0.248093, 0.001090, -0.001313, -0.000019
0.247520, 0.002478, -0.001419, 0.000833
0.248874, -0.000529, 0.000810, -0.000084
0.246030, -0.001658, -0.001792, -0.000475
0.248834, -0.002039, -0.000388, -0.000617
0.244401, 0.001304, -0.002447, -0.000958
0.247423, 0.001737, 0.000150, -0.000533
0.248589, 0.001004, -0.000915, 0.000462
0.245347, -0.000808, -0.002523, 0.000724
0.246832, -0.003246, -0.001722, -0.000907
0.248918, -0.000918, -0.000253, -0.000179
0.248184, 0.001946, -0.000641, -0.001060
0.245414, -0.000314, 0.000072, -0.000539
0.248956, -0.001679, -0.000170, -0.001061
0.249038, 0.000587, 0.000162, 0.000231
0.247665, 0.002307, -0.001094, 0.000035
0.249300, 0.005313, -0.000546, 0.000332
0.246773, -0.000825, 0.000432, -0.000918
0.248332, -0.000370, -0.001069, -0.001330
0.248830, -0.002349, -0.000612, -0.000584
0.248267, 0.000537, 0.000368, 0.000972
0.248740, 0.000023, -0.000179, 0.000224
0.246829, -0.000495, -0.001880, -0.000190
0.246824, -0.002292, -0.001679, 0.000827
0.249006, -0.001252, 0.000014, 0.000502
0.248890, -0.001457, -0.001154, -0.000115
0.247180, -0.000941, 0.000328, 0.000348
0.240704, 0.002715, 0.000802, -0.000652
0.248581, -0.001101, -0.001616, 0.000450
0.246830, -0.000428, -0.000590, 0.000420
0.248619, 0.000238, -0.000654, -0.000743
0.247235, -0.001317, -0.000312, -0.000571
0.248872, -0.002082, -0.000773, -0.001136
0.249159, 0.001987, -0.000501, 0.000101
0.248379, -0.000427, -0.001346, -0.000760
0.248618, 0.001035, -0.001237, -0.000714
0.248088, 0.000516, -0.000809, 0.000962
0.243234, -0.000239, -0.000684, 0.000463
0.247337, -0.000881, -0.000614, -0.000850
0.247998, -0.000048, 0.000698, 0.000389
0.247753, 0.000401, 0.000292, 0.000779
0.247918, -0.000327, -0.000148, 0.000005
0.248810, 0.001450, -0.001430, -0.000200
0.247393, 0.001047, -0.001038, 0.001137
0.248806, -0.002937, -0.001158, -0.000216
0.248854, -0.002213, -0.001312, 0.000735
0.249030, -0.001428, -0.001300, -0.000224
0.247982, 0.000515, -0.000235, -0.000747
0.248181, -0.000192, -0.000261, -0.000291
0.246499, 0.000142, -0.000998, 0.000460
0.248960, -0.001040, -0.000342, 0.000210
0.246745, 0.000955, 0.000629, 0.000198
-0.000551, -0.010477, 0.005209, -0.000733
0.247096, 0.000265, -0.001908, 0.001324
0.247286, -0.001919, -0.001175, -0.000290
0.247421, -0.001281, -0.001074, -0.000953
0.247864, -0.000112, -0.000680, -0.001112
0.248963, -0.000025, -0.000180, 0.000112
0.245442, 0.000831, 0.000475, -0.001536
0.248856, -0.000774, -0.000327, -0.000174
0.248756, 0.001528, 0.000054, 0.000416
0.242524, 0.000112, 0.000293, 0.001590
0.248965, -0.000321, -0.000871, -0.000427
0.248932, -0.001997, -0.000373, -0.000534
0.249117, 0.001031, -0.000039, -0.000176
0.249017, -0.000010, -0.000335, 0.000935
0.248610, 0.001422, 0.000330, 0.001091
0.248695, -0.000442, -0.000154, -0.000306
0.249163, 0.004384, -0.000780, 0.000044
0.246986, -0.001641, -0.000718, -0.000708
0.246068, 0.000367, -0.000524, -0.000793
0.248087, 0.002065, -0.001458, 0.000497
0.248801, -0.000553, -0.000833, 0.000118
0.241429, 0.004081, -0.000440, -0.000671
0.244440, 0.000371, -0.000490, 0.001933
0.248684, 0.000034, -0.000286, -0.000240
0.239810, -0.003572, -0.002612, -0.003422
0.248241, -0.000706, -0.000058, -0.000600
0.247138, -0.002168, -0.001152, -0.000487
0.244450, -0.001896, -0.001915, -0.001011
0.244751, -0.002160, -0.000869, -0.000040
0.247348, -0.000689, -0.000910, 0.000460
0.249311, 0.006387, -0.001145, -0.000408
0.248118, 0.000132, -0.000888, 0.000657
0.246900, -0.000457, -0.000692, -0.000543
0.247421, 0.000736, -0.000167, -0.000477
0.248801, 0.001623, -0.000723, 0.001020
0.248798, 0.002308, -0.000661, -0.000304
0.249296, 0.006132, -0.000737, 0.000109
0.244784, -0.001465, 0.000624, 0.000313
0.246046, 0.001012, -0.000158, -0.000135
0.248181, -0.001020, -0.001108, -0.000839
0.246415, -0.000913, 0.000126, -0.001049
0.248241, 0.000791, -0.000617, -0.000164
0.247155, -0.000642, -0.000470, 0.000412
0.246818, -0.004645, -0.001184, -0.000638
0.249025, -0.002554, -0.001035, 0.000091
0.247920, -0.000179, -0.000702, 0.000279
0.234739, -0.001952, 0.000765, -0.002053
0.248251, -0.001716, 0.000272, -0.000113
0.243870, 0.001426, -0.001439, 0.000401
0.248407, 0.000015, -0.001587, 0.000218
0.248483, 0.000395, -0.000899, 0.000425
0.248993, -0.002458, -0.000141, -0.000569
0.248377, 0.001879, -0.000086, 0.000068
0.248997, -0.001452, -0.000573, 0.000502
0.005652, -0.011122, 0.011815, 0.003252
0.248137, -0.000641, -0.000387, -0.000004
0.246039, -0.001333, -0.000617, 0.001283
0.248008, 0.000685, -0.000095, 0.001110
0.247452, 0.002163, -0.000213, 0.001057
0.249269, 0.006945, -0.000817, 0.000390
0.248251, -0.001242, -0.001466, -0.000895
0.245192, -0.000988, -0.001302, -0.000342
0.240979, -0.003133, 0.000130, -0.001463
0.248425, 0.000534, -0.000652, 0.000583
0.249197, 0.006873, -0.000633, -0.000045
0.002476, -0.004746, -0.002926, -0.001050
0.249127, -0.001970, -0.000522, 0.000696
0.248958, 0.000284, -0.000791, -0.000376
0.249149, 0.006885, -0.000052, 0.000038
0.249021, -0.001317, -0.000622, -0.000425
0.248152, -0.001103, -0.001105, -0.000195
0.249072, -0.000459, -0.000844, 0.000183
-0.001481, 0.011541, 0.004986, 0.000183
0.248522, 0.000383, -0.000664, -0.000496
0.248169, 0.000625, -0.000935, 0.000043
0.247424, 0.001820, -0.000786, -0.000350
0.245622, 0.001226, -0.000986, 0.001281
0.235426, -0.005399, 0.000555, -0.001673
0.246806, -0.002099, -0.000927, -0.000932
0.248403, 0.000680, -0.000877, 0.000198
0.247983, 0.001587, 0.000399, -0.000748
0.245109, 0.002471, -0.000162, 0.000657
0.248155, -0.000480, -0.000059, -0.000550
0.245930, 0.000245, 0.001345, -0.001152
0.246901, -0.003890, -0.000354, 0.000524
0.248674, 0.001982, -0.000240, -0.000379
0.248104, 0.001798, -0.000474, 0.000167
0.247087, 0.001866, 0.000142, -0.000850
0.247308, -0.000152, -0.000537, -0.000863
0.246682, 0.000963, 0.000067, 0.000657
0.247382, 0.001014, -0.000103, -0.000175
0.248886, 0.002071, -0.001100, 0.000134
0.242721, 0.000803, -0.000434, 0.001370
0.244965, 0.000156, -0.000321, -0.000544
0.246936, -0.001263, -0.000240, 0.001479
0.248968, -0.002283, -0.001245, 0.000643
0.247522, 0.002043, 0.000104, -0.000187
0.242796, -0.001137, -0.000237, 0.001921
0.248248, -0.000204, -0.001344, 0.000541
0.245648, -0.000001, -0.000381, -0.001552
0.248089, -0.001245, -0.001186, -0.000286
0.248488, 0.000789, -0.001245, 0.000315
0.246744, -0.000188, -0.001674, 0.000096
0.249284, -0.000974, -0.000854, 0.000408
0.248945, -0.000470, -0.001311, -0.000945
0.249032, 0.006324, -0.000380, -0.000213
0.247338, 0.000604, -0.000799, -0.001034
0.245060, 0.001737, -0.000963, 0.000292
0.247293, -0.003084, -0.000114, -0.000564
0.246285, 0.001440, -0.001765, -0.000001
0.249195, -0.000723, -0.000704, 0.000070
0.247261, -0.002029, -0.000235, 0.000179
0.238342, 0.001586, -0.004853, 0.000106
0.249018, -0.002754, -0.000607, -0.000499
0.248550, 0.001939, -0.000910, 0.000892
0.247499, 0.003600, 0.000036, -0.000401
0.249177, -0.001402, -0.000586, -0.000340
0.248569, -0.000834, -0.000128, -0.000600
0.245327, -0.000949, -0.000799, -0.000448
0.247934, 0.003038, 0.000253, 0.000379
0.249377, -0.000859, -0.001101, -0.000210
0.249201, -0.001321, -0.000401, 0.000700
0.246489, 0.001172, -0.000626, 0.000363
0.248741, 0.000603, -0.000806, 0.000011
0.234672, -0.003496, -0.000050, -0.001356
0.247891, 0.002471, -0.001862, -0.000159
0.247454, 0.002216, 0.000761, 0.001077
0.248478, -0.000338, 0.000421, -0.000252
0.248503, 0.000653, 0.000429, -0.000075
0.247492, 0.001005, -0.001870, -0.000949
0.247255, -0.002149, -0.001520, -0.000635
0.248640, 0.002219, -0.000265, 0.000141
0.249060, 0.000119, -0.000668, 0.000675
0.248570, -0.000780, -0.000219, -0.000641
0.248486, 0.003212, -0.001028, -0.000322
0.249019, -0.002257, -0.000781, 0.000089
0.246940, -0.001195, -0.001146, 0.000872
0.246455, 0.001527, -0.000266, -0.001530
0.245896, 0.005596, -0.000528, 0.000852
0.248324, -0.001511, -0.000249, 0.000794
0.246929, -0.000788, -0.000937, -0.001365
0.249057, -0.000679, -0.000251, -0.000992
0.248418, -0.003609, -0.001135, 0.000056
0.245486, 0.003998, -0.000024, -0.000011
0.244818, 0.000532, -0.001316, -0.001084
0.247089, -0.002264, 0.000861, -0.000165
0.248462, -0.001952, -0.002325, 0.000351
0.244337, 0.000367, -0.001977, 0.000472
0.248427, -0.003518, -0.001214, -0.001104
0.248672, 0.002003, -0.001487, -0.000698
0.248973, 0.005097, -0.000764, 0.000014
0.245183, 0.002301, -0.000911, -0.000551
0.246423, 0.002756, -0.000336, 0.000174
0.245437, -0.000642, -0.002354, 0.000671
0.242450, 0.005280, -0.001023, 0.001296
0.248753, 0.001336, -0.000780, 0.000052
0.248684, -0.001249, 0.000144, 0.000928
0.248639, 0.000913, -0.000963, -0.000641
0.248444, -0.001063, 0.000373, -0.000300
0.248463, -0.002755, 0.000239, 0.000283
0.249114, -0.002506, -0.000192, 0.000568
0.240500, -0.000273, -0.001101, -0.003399
0.248415, -0.003645, -0.001420, 0.000624
0.247260, 0.000978, -0.000843, 0.000072
0.246829, -0.002271, -0.000772, -0.000107
0.249182, -0.002857, -0.000861, 0.000446
0.240826, 0.000429, -0.001785, 0.000363
0.247875, 0.004483, -0.001255, 0.000861
0.248008, 0.004853, -0.000791, 0.000202
0.248359, -0.002276, -0.001657, 0.000473
0.248343, -0.003742, -0.001341, -0.000639
0.248436, 0.003078, -0.000351, 0.000397
0.236260, -0.000306, 0.000228, -0.000539
0.248390, -0.003909, -0.000432, 0.000338
0.249346, -0.000375, 0.000940, 0.000320
0.248226, -0.003297, 0.000085, 0.000375
0.246031, 0.000182, -0.000082, 0.001541
0.245117, -0.000145, -0.001930, -0.000466
0.234881, -0.000376, -0.002911, -0.000444
0.247076, -0.002088, -0.000431, 0.000065
0.249300, -0.000987, -0.000400, 0.000141
0.241934, 0.001400, 0.000235, 0.000489
0.246126, -0.000130, -0.000595, 0.001572
0.248809, -0.000464, -0.000174, 0.000399
0.248564, 0.000290, -0.000635, 0.000842
0.246739, -0.001447, -0.001151, -0.000555
0.249014, 0.002821, -0.000752, 0.000399
0.245385, 0.002622, -0.001431, 0.000778
0.244401, 0.000077, -0.001434, -0.001504
0.248489, 0.002412, -0.001298, -0.000733
0.247250, -0.002508, 0.000001, 0.001444
0.008856, 0.002827, 0.011440, -0.002146
0.245879, 0.003478, -0.002412, -0.000487
0.247677, 0.000912, -0.000075, -0.000013
0.247319, -0.000974, 0.000757, 0.000999
0.249051, -0.001528, -0.000101, 0.000125
0.249205, -0.000509, -0.000687, 0.000303
0.249338, -0.000361, -0.000277, 0.000655
0.246493, 0.001937, -0.000422, 0.000593
0.240798, 0.000308, -0.001635, -0.000554
0.248424, 0.000215, -0.001025, -0.000155
0.248565, 0.000001, -0.000670, 0.000898
0.247983, 0.002601, -0.002463, 0.000835
0.249358, -0.001584, -0.000795, -0.000026
0.249035, 0.000292, -0.000881, 0.000246
0.248634, -0.000352, 0.000049, -0.000303
0.248701, -0.000219, -0.001135, 0.000379
0.247052, -0.001114, 0.000105, 0.001064
0.249367, -0.002045, -0.000120, 0.000516
0.248991, -0.001407, -0.000657, -0.000775
0.234939, -0.003410, -0.001197, 0.003109
0.248887, -0.002295, -0.000066, 0.000415
0.247515, -0.001746, -0.001033, 0.000688
0.248652, 0.000155, -0.000215, 0.000274
0.248721, -0.000015, -0.000097, -0.000662
0.003890, 0.001092, -0.002688, -0.005476
0.249085, -0.000979, -0.000103, 0.000224
0.246187, 0.000682, -0.000911, 0.000739
0.248067, 0.002965, -0.000916, 0.000931
0.248392, -0.002647, -0.000322, -0.000051
0.245759, 0.002071, 0.000505, 0.000497
0.248846, -0.002707, -0.000204, 0.000180
0.247981, 0.003273, -0.000121, -0.001426
0.248186, -0.000704, -0.001098, -0.001070
0.244657, -0.000314, 0.000351, -0.001344
0.248863, -0.002610, -0.001319, -0.000269
0.248888, -0.000116, -0.000877, -0.000115
0.242502, 0.000886, -0.002131, -0.000106
0.249280, -0.000294, -0.001031, 0.000833
0.249313, -0.001857, -0.000465, 0.000024
0.246385, 0.000684, 0.000711, 0.000139
0.246078, -0.004206, -0.001367, 0.000627
0.249132, -0.000591, -0.000583, -0.000488
0.248220, 0.000403, -0.000165, 0.000522
0.248709, -0.000524, -0.000524, -0.000587
0.246083, -0.003274, 0.000651, 0.002322
0.247251, -0.000003, -0.000804, 0.001957
0.248990, 0.000121, -0.000684, 0.000167
0.248035, -0.000365, -0.000239, -0.000055
0.247849, 0.001419, 0.000101, -0.000014
0.249016, -0.002360, -0.001157, -0.000015
0.247722, 0.000322, -0.000488, 0.001155
0.249256, 0.001498, -0.000168, -0.000211
0.249055, -0.000470, 0.000175, 0.000610
0.247135, -0.000689, 0.000478, 0.000374
0.248123, 0.000012, -0.000786, 0.000252
0.248003, -0.000989, -0.000551, 0.000129
0.247300, -0.000957, -0.001112, 0.000147
0.247735, -0.002137, -0.001531, -0.000458
0.248607, -0.000891, -0.001408, 0.001241
0.249025, -0.000977, 0.000266, 0.000868
0.247654, -0.000384, -0.000387, -0.000326
0.247666, 0.000458, 0.001482, 0.000574
0.248695, 0.001324, -0.000978, 0.000292
0.247784, 0.001886, -0.001014, -0.000477
0.247928, -0.000760, -0.001558, -0.000192
-0.003607, 0.004544, 0.008864, 0.003506
0.245962, 0.001362, -0.003263, 0.000443
0.247776, -0.000608, -0.000903, 0.000521
0.247368, -0.002119, -0.000606, 0.000912
0.249339, -0.002258, -0.000232, 0.000725
0.248165, -0.000055, -0.000745, 0.000580
0.249258, -0.001492, -0.000012, 0.000247
0.247717, 0.000252, -0.000649, -0.000769
0.244582, -0.001615, 0.001410, -0.002163
0.248406, 0.000654, -0.000334, -0.001280
0.247907, 0.000493, -0.000564, 0.000032
0.248036, 0.000176, -0.000939, 0.000457
0.248444, -0.000688, -0.000535, 0.000746
0.248057, -0.000612, -0.000687, 0.000936
0.242814, 0.003793, 0.000777, -0.000024
0.249236, -0.002614, -0.000569, 0.000393
0.248621, 0.000323, -0.000824, -0.000410
0.248547, 0.000373, -0.000309, -0.000020
0.248924, 0.000518, -0.000995, -0.000034
0.248534, 0.000995, 0.000161, 0.000314
0.247960, -0.000150, 0.000947, -0.000096
0.242498, -0.000302, -0.001003, 0.002860
0.247836, -0.001182, -0.000433, -0.000461
0.247740, -0.001698, -0.000608, -0.000538
0.246651, 0.000589, -0.002455, -0.000217
0.248360, 0.000424, -0.001230, 0.000572
0.248324, 0.000284, 0.000306, -0.000055
0.247579, 0.000734, -0.001060, -0.000304
0.248735, 0.000822, -0.001893, 0.000586
0.249259, -0.001514, -0.000677, -0.001158
0.245918, 0.000118, -0.000703, 0.000097
0.248038, -0.000952, -0.000536, 0.000065
0.247956, -0.000744, -0.000280, -0.000829
0.247755, -0.000437, 0.000156, 0.000431
0.248704, 0.002556, 0.000358, 0.000590
0.249158, -0.002698, -0.000922, 0.000029
0.238622, 0.003251, -0.002614, -0.000043
0.249152, -0.001563, -0.000699, 0.000122
0.018735, -0.002886, -0.003397, -0.001418
0.249051, -0.002697, -0.001278, -0.000506
0.244349, 0.001125, 0.000215, 0.001646
0.242566, 0.001198, -0.000961, -0.000684
0.248692, 0.001356, 0.000250, -0.000503
0.248620, 0.002717, -0.001212, -0.000135
0.247105, 0.001174, -0.001039, -0.000726
0.244891, -0.000655, -0.000141, 0.000511
0.241992, 0.000245, -0.000445, -0.000447
0.249027, 0.000212, -0.000721, 0.000382
0.249186, -0.001990, -0.000762, -0.000063
0.242393, -0.003466, -0.000948, 0.000432
0.248462, 0.001427, -0.000962, -0.000169
0.244790, -0.000345, -0.001000, 0.000685
0.249309, 0.002068, -0.000888, 0.000325
0.002838, -0.015118, 0.006522, -0.005764
0.249041, -0.002486, -0.001127, 0.000325
0.247515, 0.001791, 0.000036, -0.000258
0.248578, 0.000739, -0.000044, -0.000717
0.246955, -0.000012, -0.000205, -0.000580
0.248571, 0.003285, -0.001508, -0.000219
0.245704, -0.001121, -0.000936, -0.000039
0.245003, -0.001373, -0.001376, 0.000085
0.246094, -0.001038, -0.001439, 0.000082
0.248896, 0.000586, -0.000742, 0.000598
0.248253, 0.000191, -0.000744, 0.000689
0.246789, 0.001435, 0.000075, -0.000876
0.249178, -0.000433, -0.000707, 0.000532
0.249005, -0.002204, 0.000162, -0.000462
0.247075, -0.000023, -0.001211, 0.000762
0.246028, -0.002058, -0.000483, 0.000748
0.247834, -0.000029, -0.000428, -0.000506
0.248039, 0.000268, -0.000482, 0.000682
0.247612, -0.000726, -0.000307, 0.000191
0.247897, -0.001776, -0.000503, -0.001295
0.246186, -0.001500, 0.000040, 0.001895
0.249061, -0.004492, -0.001408, -0.000139
0.249272, -0.001288, -0.000937, 0.000591
0.248644, 0.003366, -0.000153, 0.000393
0.244405, 0.000461, -0.001323, 0.001130
0.249014, -0.000517, 0.000254, 0.000004
0.247631, 0.000245, 0.000482, 0.000679
0.244065, 0.001345, -0.000683, -0.000714
0.248604, 0.003162, -0.000323, -0.000110
0.246133, -0.000180, -0.000927, -0.000147
0.249153, -0.003151, -0.000343, -0.000854
0.247876, -0.001651, -0.001067, -0.000148
0.248539, 0.002839, -0.000995, -0.000162
0.245952, 0.000262, 0.001554, 0.000087
0.247768, -0.001179, -0.001205, 0.000603
0.248228, 0.001014, -0.000848, 0.000246
0.239320, 0.000685, -0.000524, -0.000101
0.247741, -0.001848, -0.001821, 0.000663
0.248207, 0.001247, -0.001025, -0.000466
0.247727, 0.003113, -0.000389, -0.000686
0.249052, 0.001202, -0.000701, 0.000189
0.248371, -0.000485, -0.000690, -0.000783
0.248843, 0.000866, -0.000219, 0.000814
0.249103, -0.004113, -0.000481, 0.000229
0.248970, 0.000941, -0.001511, -0.000194
0.247827, -0.001705, -0.000510, -0.000024
0.004844, -0.003263, 0.014031, -0.000912
0.248467, 0.000920, -0.000930, -0.000560
0.248511, 0.003146, -0.000996, 0.000043
0.248607, 0.002371, -0.000481, 0.000067
0.249018, -0.002907, -0.000033, 0.000406
0.249188, -0.002839, -0.000706, 0.000886
0.248980, 0.002718, -0.000531, -0.000833
0.248698, 0.003744, -0.000618, 0.000377
0.246232, 0.000394, -0.000177, 0.000097
0.248246, -0.000568, -0.001058, 0.000637
0.247943, 0.001292, -0.001311, -0.001011
0.245242, 0.000224, -0.001511, -0.001013
0.248159, 0.002235, -0.000016, 0.000195
0.249337, -0.002975, -0.000816, -0.000444
0.249153, -0.001286, -0.000939, 0.000399
0.249175, -0.001615, -0.001240, 0.000531
0.248569, 0.001988, -0.000899, -0.000367
0.246534, 0.000166, -0.001703, -0.001451
0.247842, -0.004186, -0.000779, -0.000888
0.245575, 0.001116, -0.002358, 0.000457
0.247407, 0.000856, 0.000572, 0.000972
0.237757, -0.000768, -0.003446, 0.000503
0.248811, 0.000592, -0.000669, 0.000623
0.243775, 0.000337, -0.000117, -0.000820
0.247143, 0.001791, 0.000418, 0.000378
0.248539, 0.000599, -0.000541, 0.000815
0.248642, 0.003188, -0.001207, -0.000782
0.246771, 0.000804, -0.001808, -0.000014
0.248348, 0.001798, -0.000566, 0.000116
0.248029, 0.000079, -0.000641, 0.000304
0.249010, 0.001130, -0.000289, 0.000198
0.244557, 0.001067, -0.001867, 0.000083
0.245881, 0.002001, -0.000355, -0.001196
0.248261, -0.001280, 0.000067, -0.000015
0.247948, 0.000403, -0.000803, -0.001563
0.246578, -0.000193, 0.000049, 0.000985
0.246876, -0.001374, -0.002599, -0.000960
